bin_seq	mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1	mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1	mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1	mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1	mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1	mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1	mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1	mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1	mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1	mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1	mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1	mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1	mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1	mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1	mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1	mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1	mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1	mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1	mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1	mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1	mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1	mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1	mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1	mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1	mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1	mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1	mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1	mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1	mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1	mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1	mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1	mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1	mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1	mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1	mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1	mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1	mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1	mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1	mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1	mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1	mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1	mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1	mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1	mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1	mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1	mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1	mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1	mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1	mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1	mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1	mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1	mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1	mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1	mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1	mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1	mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1	mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1	mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1	mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1	mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1	mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1	mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1
48	0.18410041841	0.178970917226	0.105454545455	0.195250659631	0.138888888889	0.113868613139	0.127413127413	0.0969773299748	0.101200686106	0.114874815906	0.0671140939597	0.0668257756563	0.078893442623	0.0835616438356	0.168905950096	0.264	0.153172866521	0.148387096774	0.187363834423	0.229357798165	0.08038585209	0.0875706214689	0.106343283582	0.113505747126	0.234957020057	0.277202072539	0.1150202977	0.126702997275	0.10110974106	0.123521681997	0.18085106383	0.193018480493	0.16091954023	0.132879045997	0.111428571429	0.158	0.229314420804	0.204225352113	0.171673819742	0.239074550129	0.345637583893	0.182232346241	0.127891156463	0.149122807018	0.0901015228426	0.17191283293	0.0951859956236	0.0971428571429	0.11186440678	0.224890829694	0.090756302521	0.117647058824	0.131979695431	0.167741935484	0.166969147005	0.219339622642	0.117318435754	0.253968253968	0.475609756098	0.184855233853	0.210272873194	0.150141643059
49	0.196652719665	0.154362416107	0.116363636364	0.224274406332	0.0956790123457	0.12700729927	0.166023166023	0.0944584382872	0.106346483705	0.106038291605	0.139597315436	0.102625298329	0.0717213114754	0.13698630137	0.136276391555	0.226666666667	0.17943107221	0.154838709677	0.143790849673	0.18119266055	0.154340836013	0.111581920904	0.19776119403	0.112068965517	0.280802292264	0.217616580311	0.127198917456	0.145776566757	0.120838471023	0.128777923784	0.122340425532	0.190965092402	0.14367816092	0.107325383305	0.145714285714	0.2	0.241134751773	0.244131455399	0.188841201717	0.233933161954	0.352348993289	0.182232346241	0.10612244898	0.142105263158	0.115482233503	0.225181598063	0.0886214442013	0.116571428571	0.125423728814	0.163755458515	0.124369747899	0.137254901961	0.115059221658	0.122580645161	0.0998185117967	0.162735849057	0.137802607076	0.253968253968	0.386178861789	0.162583518931	0.157303370787	0.103399433428
50	0.15690376569	0.214765100671	0.169090909091	0.187335092348	0.138888888889	0.0934306569343	0.111969111969	0.0869017632242	0.137221269297	0.0868924889543	0.0872483221477	0.0835322195704	0.0665983606557	0.0917808219178	0.149712092131	0.266666666667	0.137855579869	0.139784946237	0.18954248366	0.121559633028	0.096463022508	0.0805084745763	0.102611940299	0.0833333333333	0.246418338109	0.199481865285	0.1150202977	0.115803814714	0.0961775585697	0.111695137976	0.195035460993	0.195071868583	0.153256704981	0.160136286201	0.0457142857143	0.216	0.22695035461	0.194835680751	0.199570815451	0.25706940874	0.359060402685	0.202733485194	0.0979591836735	0.138596491228	0.0901015228426	0.225181598063	0.0973741794311	0.100571428571	0.0915254237288	0.211790393013	0.121008403361	0.0947712418301	0.0896785109983	0.206451612903	0.16333938294	0.200471698113	0.10800744879	0.263492063492	0.455284552846	0.198218262806	0.16532905297	0.13597733711
51	0.15690376569	0.158836689038	0.12	0.211081794195	0.0848765432099	0.0890510948905	0.160231660232	0.0743073047859	0.135506003431	0.101620029455	0.10067114094	0.0656324582339	0.078893442623	0.130136986301	0.124760076775	0.218666666667	0.185995623632	0.208602150538	0.0915032679739	0.18119266055	0.135048231511	0.108757062147	0.162313432836	0.135057471264	0.212034383954	0.248704663212	0.144790257104	0.130790190736	0.094944512947	0.147174770039	0.159574468085	0.156057494867	0.183908045977	0.132879045997	0.125714285714	0.144	0.172576832151	0.234741784038	0.190987124464	0.218508997429	0.281879194631	0.136674259681	0.130612244898	0.112280701754	0.112944162437	0.150121065375	0.0984682713348	0.100571428571	0.132203389831	0.157205240175	0.104201680672	0.112745098039	0.0947546531303	0.0967741935484	0.132486388385	0.160377358491	0.122905027933	0.292063492063	0.40243902439	0.142538975501	0.134831460674	0.100566572238
52	0.177824267782	0.194630872483	0.134545454545	0.187335092348	0.131172839506	0.121167883212	0.111969111969	0.114609571788	0.121783876501	0.117820324006	0.0791946308725	0.101431980907	0.0819672131148	0.0876712328767	0.166986564299	0.218666666667	0.131291028446	0.135483870968	0.196078431373	0.121559633028	0.0948553054662	0.0974576271186	0.080223880597	0.0962643678161	0.315186246418	0.186528497409	0.139377537212	0.113079019074	0.123304562269	0.106438896189	0.15780141844	0.219712525667	0.130268199234	0.0868824531516	0.13	0.174	0.212765957447	0.169014084507	0.182403433476	0.221079691517	0.281879194631	0.177676537585	0.114285714286	0.149122807018	0.0659898477157	0.220338983051	0.0864332603939	0.105142857143	0.110169491525	0.159388646288	0.105882352941	0.0915032679739	0.125211505922	0.167741935484	0.112522686025	0.176886792453	0.163873370577	0.187301587302	0.410569105691	0.182628062361	0.174959871589	0.134560906516
53	0.123430962343	0.163310961969	0.0945454545455	0.179419525066	0.0833333333333	0.0875912408759	0.158301158301	0.0617128463476	0.147512864494	0.120765832106	0.123489932886	0.0572792362768	0.0881147540984	0.139726027397	0.115163147793	0.216	0.192560175055	0.178494623656	0.141612200436	0.176605504587	0.0819935691318	0.128531073446	0.182835820896	0.0977011494253	0.269340974212	0.227979274611	0.110960757781	0.0817438692098	0.0838471023428	0.149802890933	0.154255319149	0.195071868583	0.180076628352	0.149914821124	0.0514285714286	0.19	0.210401891253	0.215962441315	0.18025751073	0.210796915167	0.278523489933	0.198177676538	0.121088435374	0.152631578947	0.120558375635	0.138014527845	0.107221006565	0.0754285714286	0.0881355932203	0.165938864629	0.134453781513	0.156862745098	0.0846023688663	0.131182795699	0.168784029038	0.191037735849	0.0689013035382	0.28253968254	0.40243902439	0.236080178174	0.14606741573	0.113314447592
54	0.18410041841	0.192393736018	0.107272727273	0.197889182058	0.12037037037	0.112408759124	0.11583011583	0.120906801008	0.0686106346484	0.0810014727541	0.0711409395973	0.109785202864	0.0584016393443	0.0835616438356	0.134357005758	0.261333333333	0.140043763676	0.113978494624	0.115468409586	0.206422018349	0.122186495177	0.0748587570621	0.121268656716	0.135057471264	0.191977077364	0.199481865285	0.119079837618	0.118528610354	0.124537607891	0.101182654402	0.127659574468	0.162217659138	0.176245210728	0.136286201022	0.135714285714	0.182	0.200945626478	0.225352112676	0.203862660944	0.192802056555	0.338926174497	0.189066059226	0.091156462585	0.121052631579	0.0748730964467	0.222760290557	0.10284463895	0.0971428571429	0.113559322034	0.10480349345	0.0941176470588	0.0686274509804	0.128595600677	0.131182795699	0.0526315789474	0.139150943396	0.141527001862	0.177777777778	0.345528455285	0.0734966592428	0.171749598716	0.160056657224
55	0.117154811715	0.125279642058	0.107272727273	0.20580474934	0.0740740740741	0.0875912408759	0.119691119691	0.080604534005	0.14922813036	0.120765832106	0.108724832215	0.0525059665871	0.0645491803279	0.0931506849315	0.16122840691	0.138666666667	0.144420131291	0.167741935484	0.235294117647	0.107798165138	0.0819935691318	0.11581920904	0.147388059701	0.066091954023	0.246418338109	0.168393782383	0.0879566982409	0.0776566757493	0.0961775585697	0.120893561104	0.136524822695	0.195071868583	0.0862068965517	0.107325383305	0.114285714286	0.122	0.205673758865	0.154929577465	0.154506437768	0.218508997429	0.268456375839	0.189066059226	0.110204081633	0.128070175439	0.107868020305	0.208232445521	0.0700218818381	0.116571428571	0.128813559322	0.181222707424	0.132773109244	0.151960784314	0.0659898477157	0.187096774194	0.147005444646	0.181603773585	0.102420856611	0.301587301587	0.443089430894	0.204899777283	0.142857142857	0.0849858356941
56	0.175732217573	0.158836689038	0.134545454545	0.129287598945	0.135802469136	0.119708029197	0.117760617761	0.0931989924433	0.0977701543739	0.0810014727541	0.0577181208054	0.113365155131	0.0665983606557	0.104109589041	0.0959692898273	0.213333333333	0.175054704595	0.133333333333	0.130718954248	0.149082568807	0.127009646302	0.0621468926554	0.167910447761	0.116379310345	0.312320916905	0.194300518135	0.110960757781	0.119891008174	0.0912453760789	0.103810775296	0.15780141844	0.160164271047	0.111111111111	0.180579216354	0.0585714285714	0.174	0.208037825059	0.211267605634	0.154506437768	0.246786632391	0.261744966443	0.141230068337	0.0979591836735	0.136842105263	0.0926395939086	0.101694915254	0.0995623632385	0.08	0.0932203389831	0.157205240175	0.0689075630252	0.0735294117647	0.125211505922	0.0903225806452	0.132486388385	0.186320754717	0.0800744878957	0.209523809524	0.345528455285	0.204899777283	0.138041733547	0.133144475921
57	0.112970711297	0.118568232662	0.132727272727	0.187335092348	0.0864197530864	0.0890510948905	0.0965250965251	0.0919395465995	0.0994854202401	0.104565537555	0.112751677852	0.0704057279236	0.0553278688525	0.0698630136986	0.15547024952	0.192	0.131291028446	0.154838709677	0.113289760349	0.174311926606	0.107717041801	0.103107344633	0.0914179104478	0.0775862068966	0.194842406877	0.173575129534	0.10148849797	0.0994550408719	0.119605425401	0.127463863338	0.131205673759	0.17659137577	0.17816091954	0.12265758092	0.13	0.17	0.193853427896	0.183098591549	0.18025751073	0.19794344473	0.258389261745	0.186788154897	0.11156462585	0.140350877193	0.0913705583756	0.188861985472	0.0919037199125	0.0891428571429	0.150847457627	0.163755458515	0.12268907563	0.114379084967	0.0964467005076	0.197849462366	0.0816696914701	0.125	0.124767225326	0.152380952381	0.30487804878	0.135857461024	0.157303370787	0.111898016997
58	0.148535564854	0.176733780761	0.14	0.163588390501	0.12962962963	0.102189781022	0.140926640927	0.0629722921914	0.130360205832	0.136966126657	0.0912751677852	0.108591885442	0.0717213114754	0.119178082192	0.119001919386	0.154666666667	0.17943107221	0.156989247312	0.150326797386	0.135321100917	0.0739549839228	0.0536723163842	0.132462686567	0.109195402299	0.212034383954	0.19689119171	0.112313937754	0.132152588556	0.0739827373613	0.0867279894875	0.136524822695	0.154004106776	0.151340996169	0.06132879046	0.121428571429	0.208	0.22695035461	0.204225352113	0.145922746781	0.190231362468	0.248322147651	0.177676537585	0.114285714286	0.149122807018	0.13578680203	0.198547215496	0.0733041575492	0.109714285714	0.11186440678	0.109170305677	0.0873949579832	0.0964052287582	0.104906937394	0.141935483871	0.145190562613	0.11320754717	0.126629422719	0.269841269841	0.430894308943	0.120267260579	0.130016051364	0.101983002833
59	0.138075313808	0.0805369127517	0.0981818181818	0.189973614776	0.121913580247	0.0759124087591	0.0637065637066	0.0982367758186	0.0857632933105	0.0662739322533	0.0563758389262	0.035799522673	0.0614754098361	0.0479452054795	0.138195777351	0.210666666667	0.150984682713	0.0924731182796	0.128540305011	0.149082568807	0.0900321543408	0.0932203389831	0.111940298507	0.0761494252874	0.23782234957	0.189119170984	0.109607577808	0.108991825613	0.125770653514	0.132720105125	0.150709219858	0.168377823409	0.0842911877395	0.14139693356	0.0614285714286	0.138	0.16548463357	0.173708920188	0.169527896996	0.20822622108	0.241610738255	0.154897494305	0.103401360544	0.142105263158	0.0520304568528	0.193704600484	0.0809628008753	0.104	0.1	0.150655021834	0.090756302521	0.0702614379085	0.111675126904	0.0752688172043	0.0925589836661	0.202830188679	0.0893854748603	0.215873015873	0.390243902439	0.189309576837	0.138041733547	0.151558073654
60	0.144351464435	0.170022371365	0.154545454545	0.20580474934	0.0771604938272	0.115328467153	0.160231660232	0.0730478589421	0.132075471698	0.111929307806	0.106040268456	0.113365155131	0.0840163934426	0.086301369863	0.0786948176583	0.136	0.115973741794	0.174193548387	0.0958605664488	0.160550458716	0.12540192926	0.103107344633	0.089552238806	0.122126436782	0.240687679083	0.147668393782	0.085250338295	0.0871934604905	0.098643649815	0.0932982917214	0.147163120567	0.147843942505	0.137931034483	0.166950596252	0.105714285714	0.092	0.222222222222	0.171361502347	0.173819742489	0.179948586118	0.208053691275	0.150341685649	0.119727891156	0.168421052632	0.0989847715736	0.121065375303	0.0886214442013	0.0982857142857	0.108474576271	0.113537117904	0.149579831933	0.112745098039	0.082910321489	0.172043010753	0.0671506352087	0.179245283019	0.10800744879	0.15873015873	0.361788617886	0.173719376392	0.123595505618	0.0949008498584
61	0.152719665272	0.154362416107	0.109090909091	0.118733509235	0.111111111111	0.0729927007299	0.133204633205	0.0768261964736	0.104631217839	0.117820324006	0.0523489932886	0.0489260143198	0.0676229508197	0.147945205479	0.145873320537	0.184	0.17943107221	0.154838709677	0.165577342048	0.121559633028	0.0868167202572	0.0607344632768	0.154850746269	0.0833333333333	0.169054441261	0.222797927461	0.117726657645	0.119891008174	0.103575832306	0.140604467806	0.156028368794	0.180698151951	0.172413793103	0.102214650767	0.125714285714	0.152	0.148936170213	0.206572769953	0.175965665236	0.19794344473	0.224832214765	0.173120728929	0.107482993197	0.10350877193	0.0951776649746	0.215496368039	0.0700218818381	0.0822857142857	0.108474576271	0.161572052402	0.0638655462185	0.0947712418301	0.142131979695	0.137634408602	0.13611615245	0.063679245283	0.137802607076	0.263492063492	0.268292682927	0.0668151447661	0.149277688604	0.114730878187
62	0.121338912134	0.152125279642	0.134545454545	0.203166226913	0.0802469135802	0.115328467153	0.0945945945946	0.095717884131	0.0720411663808	0.0486008836524	0.0644295302013	0.0859188544153	0.0584016393443	0.0424657534247	0.0863723608445	0.2	0.111597374179	0.101075268817	0.196078431373	0.0711009174312	0.0594855305466	0.121468926554	0.139925373134	0.122126436782	0.163323782235	0.204663212435	0.0866035182679	0.0817438692098	0.098643649815	0.0998685939553	0.106382978723	0.139630390144	0.14367816092	0.0885860306644	0.09	0.192	0.210401891253	0.183098591549	0.156652360515	0.210796915167	0.241610738255	0.186788154897	0.0789115646259	0.138596491228	0.0685279187817	0.205811138015	0.0929978118162	0.0948571428571	0.0830508474576	0.159388646288	0.114285714286	0.0539215686275	0.130287648054	0.0774193548387	0.150635208711	0.132075471698	0.0837988826816	0.24126984127	0.349593495935	0.120267260579	0.147672552167	0.0878186968839
63	0.144351464435	0.185682326622	0.118181818182	0.163588390501	0.0756172839506	0.0788321167883	0.104247104247	0.0680100755668	0.0994854202401	0.0927835051546	0.106040268456	0.0811455847255	0.0665983606557	0.104109589041	0.16122840691	0.162666666667	0.0919037199125	0.18064516129	0.122004357298	0.137614678899	0.123794212219	0.0776836158192	0.0876865671642	0.051724137931	0.266475644699	0.121761658031	0.0933694181326	0.121253405995	0.0961775585697	0.0880420499343	0.173758865248	0.188911704312	0.0670498084291	0.149914821124	0.0628571428571	0.206	0.13475177305	0.199530516432	0.178111587983	0.192802056555	0.234899328859	0.138952164009	0.107482993197	0.115789473684	0.115482233503	0.154963680387	0.0798687089716	0.08	0.105084745763	0.102620087336	0.117647058824	0.116013071895	0.0541455160745	0.0860215053763	0.0744101633394	0.146226415094	0.150837988827	0.130158730159	0.386178861789	0.195991091314	0.125200642055	0.0878186968839
64	0.138075313808	0.134228187919	0.08	0.0870712401055	0.121913580247	0.12700729927	0.123552123552	0.080604534005	0.123499142367	0.120765832106	0.0577181208054	0.054892601432	0.0512295081967	0.115068493151	0.0882917466411	0.12	0.181619256018	0.167741935484	0.0762527233115	0.169724770642	0.11575562701	0.0579096045198	0.15671641791	0.120689655172	0.25787965616	0.186528497409	0.113667117727	0.074931880109	0.131935881628	0.11038107753	0.145390070922	0.106776180698	0.145593869732	0.160136286201	0.134285714286	0.15	0.16548463357	0.18779342723	0.171673819742	0.182519280206	0.265100671141	0.136674259681	0.103401360544	0.142105263158	0.0862944162437	0.108958837772	0.0886214442013	0.0971428571429	0.0864406779661	0.192139737991	0.053781512605	0.122549019608	0.0964467005076	0.169892473118	0.119782214156	0.13679245283	0.141527001862	0.253968253968	0.284552845528	0.204899777283	0.162118780096	0.124645892351
65	0.0983263598326	0.127516778523	0.161818181818	0.187335092348	0.0725308641975	0.0948905109489	0.0791505791506	0.0465994962217	0.0566037735849	0.0721649484536	0.0805369127517	0.113365155131	0.0717213114754	0.0575342465753	0.117082533589	0.197333333333	0.144420131291	0.109677419355	0.148148148148	0.139908256881	0.0675241157556	0.11581920904	0.121268656716	0.0948275862069	0.21776504298	0.189119170984	0.0730717185386	0.08310626703	0.078914919852	0.0735873850197	0.122340425532	0.184804928131	0.191570881226	0.0732538330494	0.134285714286	0.074	0.151300236407	0.211267605634	0.175965665236	0.177377892031	0.265100671141	0.127562642369	0.10612244898	0.124561403509	0.0697969543147	0.162227602906	0.0908096280088	0.0845714285714	0.116949152542	0.14192139738	0.10756302521	0.0669934640523	0.125211505922	0.167741935484	0.141560798548	0.061320754717	0.104283054004	0.193650793651	0.292682926829	0.0957683741648	0.136436597111	0.086402266289
66	0.133891213389	0.156599552573	0.110909090909	0.179419525066	0.0725308641975	0.0671532846715	0.108108108108	0.113350125945	0.0789022298456	0.0633284241532	0.10067114094	0.0596658711217	0.0686475409836	0.0958904109589	0.113243761996	0.170666666667	0.0940919037199	0.131182795699	0.159041394336	0.0802752293578	0.0707395498392	0.0875706214689	0.0373134328358	0.0531609195402	0.120343839542	0.176165803109	0.0987821380244	0.113079019074	0.112207151665	0.111695137976	0.147163120567	0.123203285421	0.141762452107	0.076660988075	0.0714285714286	0.194	0.193853427896	0.166666666667	0.18669527897	0.203084832905	0.214765100671	0.173120728929	0.0884353741497	0.129824561404	0.120558375635	0.188861985472	0.0798687089716	0.110857142857	0.0610169491525	0.11135371179	0.115966386555	0.0996732026144	0.0456852791878	0.0924731182796	0.0925589836661	0.143867924528	0.0502793296089	0.2	0.325203252033	0.13140311804	0.141252006421	0.104815864023
67	0.133891213389	0.114093959732	0.107272727273	0.0765171503958	0.109567901235	0.100729927007	0.144787644788	0.0780856423174	0.121783876501	0.113402061856	0.0630872483221	0.0859188544153	0.0502049180328	0.128767123288	0.0806142034549	0.0773333333333	0.157549234136	0.12688172043	0.0915032679739	0.146788990826	0.112540192926	0.0607344632768	0.139925373134	0.113505747126	0.203438395415	0.0906735751295	0.108254397835	0.0817438692098	0.0961775585697	0.0919842312746	0.11170212766	0.158110882957	0.0823754789272	0.126064735945	0.0514285714286	0.168	0.208037825059	0.173708920188	0.1330472103	0.18766066838	0.194630872483	0.123006833713	0.119727891156	0.10701754386	0.0926395939086	0.162227602906	0.0984682713348	0.0754285714286	0.110169491525	0.189956331878	0.0554621848739	0.133986928105	0.0998307952623	0.0666666666667	0.059891107078	0.191037735849	0.124767225326	0.104761904762	0.313008130081	0.1714922049	0.141252006421	0.123229461756
68	0.081589958159	0.10067114094	0.114545454545	0.158311345646	0.0648148148148	0.0642335766423	0.0849420849421	0.0654911838791	0.0840480274443	0.126656848306	0.048322147651	0.0811455847255	0.0737704918033	0.0561643835616	0.151631477927	0.197333333333	0.185995623632	0.169892473118	0.0697167755991	0.183486238532	0.102893890675	0.108757062147	0.162313432836	0.0704022988506	0.234957020057	0.181347150259	0.0838971583221	0.100817438692	0.0764488286067	0.0827858081472	0.141843971631	0.143737166324	0.088122605364	0.131175468484	0.125714285714	0.162	0.144208037825	0.183098591549	0.171673819742	0.164524421594	0.204697986577	0.150341685649	0.0843537414966	0.117543859649	0.0520304568528	0.10411622276	0.0612691466083	0.101714285714	0.0779661016949	0.117903930131	0.0840336134454	0.0915032679739	0.106598984772	0.178494623656	0.148820326679	0.174528301887	0.12104283054	0.177777777778	0.288617886179	0.180400890869	0.147672552167	0.111898016997
69	0.133891213389	0.149888143177	0.0581818181818	0.195250659631	0.0447530864198	0.0861313868613	0.0656370656371	0.0919395465995	0.0566037735849	0.0500736377025	0.108724832215	0.0441527446301	0.0379098360656	0.0671232876712	0.084452975048	0.181333333333	0.100656455142	0.0903225806452	0.126361655773	0.160550458716	0.0498392282958	0.0847457627119	0.0727611940299	0.0747126436782	0.232091690544	0.19689119171	0.123139377537	0.108991825613	0.122071516646	0.0946123521682	0.125886524823	0.121149897331	0.159003831418	0.0988074957411	0.138571428571	0.166	0.186761229314	0.169014084507	0.165236051502	0.200514138817	0.221476510067	0.159453302961	0.0993197278912	0.10701754386	0.0926395939086	0.157384987893	0.0962800875274	0.0582857142857	0.11186440678	0.0764192139738	0.114285714286	0.0588235294118	0.104906937394	0.159139784946	0.123411978221	0.0801886792453	0.098696461825	0.190476190476	0.239837398374	0.118040089087	0.130016051364	0.0807365439093
70	0.146443514644	0.140939597315	0.0836363636364	0.105540897098	0.12037037037	0.118248175182	0.129343629344	0.0654911838791	0.118353344768	0.0721649484536	0.0872483221477	0.109785202864	0.104508196721	0.120547945205	0.0940499040307	0.109333333333	0.113785557987	0.148387096774	0.135076252723	0.0550458715596	0.0627009646302	0.0677966101695	0.0652985074627	0.129310344828	0.21776504298	0.163212435233	0.0906630581867	0.0708446866485	0.0641183723798	0.105124835742	0.140070921986	0.160164271047	0.16091954023	0.0442930153322	0.09	0.072	0.205673758865	0.133802816901	0.1330472103	0.177377892031	0.164429530201	0.136674259681	0.126530612245	0.152631578947	0.105329949239	0.191283292978	0.0754923413567	0.125714285714	0.118644067797	0.163755458515	0.0890756302521	0.106209150327	0.0490693739425	0.111827956989	0.0907441016334	0.0683962264151	0.0465549348231	0.165079365079	0.292682926829	0.0690423162584	0.138041733547	0.127478753541
71	0.092050209205	0.0939597315436	0.123636363636	0.100263852243	0.0972222222222	0.0569343065693	0.127413127413	0.0793450881612	0.135506003431	0.107511045655	0.0429530201342	0.0751789976134	0.0430327868852	0.0849315068493	0.132437619962	0.12	0.144420131291	0.169892473118	0.139433551198	0.0940366972477	0.118971061093	0.0875706214689	0.166044776119	0.0646551724138	0.120343839542	0.0958549222798	0.0663058186739	0.114441416894	0.10110974106	0.0709592641261	0.13829787234	0.127310061602	0.130268199234	0.117546848382	0.0542857142857	0.104	0.0992907801418	0.213615023474	0.156652360515	0.213367609254	0.271812080537	0.179954441913	0.0979591836735	0.0824561403509	0.0596446700508	0.179176755448	0.082056892779	0.0605714285714	0.0593220338983	0.146288209607	0.0487394957983	0.124183006536	0.12013536379	0.0688172043011	0.043557168784	0.125	0.100558659218	0.130158730159	0.386178861789	0.13140311804	0.117174959872	0.103399433428
72	0.102510460251	0.13870246085	0.0854545454545	0.166226912929	0.0617283950617	0.0861313868613	0.0810810810811	0.0818639798489	0.0617495711835	0.0927835051546	0.0845637583893	0.035799522673	0.078893442623	0.0479452054795	0.0614203454894	0.197333333333	0.129102844639	0.0924731182796	0.0653594771242	0.142201834862	0.122186495177	0.0734463276836	0.125	0.0876436781609	0.183381088825	0.194300518135	0.106901217862	0.100817438692	0.103575832306	0.119579500657	0.11170212766	0.11909650924	0.0708812260536	0.146507666099	0.102857142857	0.178	0.189125295508	0.143192488263	0.150214592275	0.161953727506	0.208053691275	0.127562642369	0.119727891156	0.149122807018	0.0583756345178	0.142857142857	0.0733041575492	0.0822857142857	0.140677966102	0.0807860262009	0.129411764706	0.0637254901961	0.123519458545	0.14623655914	0.121597096189	0.150943396226	0.115456238361	0.111111111111	0.378048780488	0.155902004454	0.134831460674	0.0495750708215
73	0.144351464435	0.149888143177	0.0909090909091	0.160949868074	0.0601851851852	0.137226277372	0.0675675675676	0.051637279597	0.0566037735849	0.0456553755523	0.112751677852	0.082338902148	0.0645491803279	0.0780821917808	0.109404990403	0.216	0.0656455142232	0.0752688172043	0.108932461874	0.149082568807	0.0836012861736	0.0508474576271	0.0764925373134	0.130747126437	0.194842406877	0.181347150259	0.0960757780785	0.066757493188	0.0579531442663	0.0749014454665	0.166666666667	0.170431211499	0.11877394636	0.134582623509	0.115714285714	0.168	0.205673758865	0.192488262911	0.148068669528	0.213367609254	0.201342281879	0.120728929385	0.0721088435374	0.10350877193	0.110406091371	0.0750605326877	0.0700218818381	0.0811428571429	0.0813559322034	0.115720524017	0.124369747899	0.0408496732026	0.0913705583756	0.141935483871	0.128856624319	0.172169811321	0.113594040968	0.203174603175	0.272357723577	0.187082405345	0.117174959872	0.107648725212
